filename,interaction_number,speaker,sentence_number,text,task_type,Initials,Type_interraction,Manual Coding,AI coding,Birth month,Birth Year,Mother tongue,Sex,Date of experiment,Experimenter,Place experiment,Age at experiment,Condition,Language of experiment,Order of tasks,Appreciation,text_en,id,strategy::feature_politeness_==Please==,strategy::feature_politeness_==Please_start==,strategy::feature_politeness_==HASHEDGE==,strategy::feature_politeness_==Indirect_(btw)==,strategy::feature_politeness_==Hedges==,strategy::feature_politeness_==Factuality==,strategy::feature_politeness_==Deference==,strategy::feature_politeness_==Gratitude==,strategy::feature_politeness_==Apologizing==,strategy::feature_politeness_==1st_person_pl.==,strategy::feature_politeness_==1st_person==,strategy::feature_politeness_==1st_person_start==,strategy::feature_politeness_==2nd_person==,strategy::feature_politeness_==2nd_person_start==,strategy::feature_politeness_==Indirect_(greeting)==,strategy::feature_politeness_==Direct_question==,strategy::feature_politeness_==Direct_start==,strategy::feature_politeness_==HASPOSITIVE==,strategy::feature_politeness_==HASNEGATIVE==,strategy::feature_politeness_==SUBJUNCTIVE==,strategy::feature_politeness_==INDICATIVE==,marker::politeness_markers_==Please==,marker::politeness_markers_==Please_start==,marker::politeness_markers_==HASHEDGE==,marker::politeness_markers_==Indirect_(btw)==,marker::politeness_markers_==Hedges==,marker::politeness_markers_==Factuality==,marker::politeness_markers_==Deference==,marker::politeness_markers_==Gratitude==,marker::politeness_markers_==Apologizing==,marker::politeness_markers_==1st_person_pl.==,marker::politeness_markers_==1st_person==,marker::politeness_markers_==1st_person_start==,marker::politeness_markers_==2nd_person==,marker::politeness_markers_==2nd_person_start==,marker::politeness_markers_==Indirect_(greeting)==,marker::politeness_markers_==Direct_question==,marker::politeness_markers_==Direct_start==,marker::politeness_markers_==HASPOSITIVE==,marker::politeness_markers_==HASNEGATIVE==,marker::politeness_markers_==SUBJUNCTIVE==,marker::politeness_markers_==INDICATIVE==,politeness_score_Genius1237/xlm-roberta-large-tydip,politeness_label,politeness_score_Genius1237/xlm-roberta-large-tydip_en
PAIK_EL_bot.docx,12,ChatGPT,1,All right.,Creative,EL,,0,0.86,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,All right.,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('right', 0, 1)]]",[],[],[],0.8639968634,polite,0.8639968634
PAIK_EL_bot.docx,12,ChatGPT,2,It sounds like you’re ready to continue or switch topics.,Creative,EL,,0,0.98,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,It sounds like you’re ready to continue or switch topics.,753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 3)]]",[],[],[],[],"[[('like', 0, 2)], [('ready', 0, 5)]]",[],[],[],0.9769604206,polite,0.9769604206
PAIK_EL_bot.docx,12,ChatGPT,3,"Would you like to keep talking about the playdate, or is there something else on your mind?",Creative,EL,,0,0.99,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Would you like to keep talking about the playdate, or is there something else on your mind?",754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)], [('your', 0, 16)]]",[],[],[],[],"[[('like', 0, 2)]]",[],"[[('would', 0, 0)]]",[],0.9873160124,polite,0.9873160124
PAIK_EL_bot.docx,13,You,1,Please speak in English.,Creative,EL,Request,1,0.33,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Please speak in English.,755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],"[[('please', 0, 0)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.3294184208,neutral,0.3294184208
PAIK_EL_bot.docx,13,ChatGPT,1,"Of course, I’ll continue in English.",Creative,EL,,0,0.77,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Of course, I’ll continue in English.",756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 3)]]",[],[],[],[],[],[],[],[],[],[],0.7729589939,polite,0.7729589939
PAIK_EL_bot.docx,13,ChatGPT,2,"Would you like to go back to planning your playdate, or talk about something else now?",Creative,EL,,0,0.97,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Would you like to go back to planning your playdate, or talk about something else now?",757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)], [('your', 0, 8)]]",[],[],[],[],"[[('like', 0, 2)]]",[],"[[('would', 0, 0)]]",[],0.9655296803,polite,0.9655296803
PAIK_EL_bot.docx,14,You,1,"Yes, I would like to go back.",Creative,EL,Request,1,0.84,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Yes, I would like to go back.",758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],"[[('like', 0, 4)]]",[],[],[],0.8402753472,polite,0.8402753472
PAIK_EL_bot.docx,14,ChatGPT,1,Great.,Creative,EL,,0,0.94,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Great.,759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],"[[('great', 0, 0)]]",[],[],[],[],[],[],[],[],[],[],"[[('great', 0, 0)]]",[],[],[],0.9443306327,polite,0.9443306327
PAIK_EL_bot.docx,14,ChatGPT,2,"So, who would you like to invite for the playdate?",Creative,EL,,0,0.97,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"So, who would you like to invite for the playdate?",760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 4)]]",[],[],[],"[[('so', 0, 0)]]","[[('like', 0, 5)]]",[],"[[('would', 0, 3)]]",[],0.9708323479,polite,0.9708323479
PAIK_EL_bot.docx,14,ChatGPT,3,And do you have an idea of what you’d like to do together?,Creative,EL,,0,0.97,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,And do you have an idea of what you’d like to do together?,761,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 2)], [('you', 0, 8)]]",[],[],[],"[[('and', 0, 0)]]","[[('like', 0, 10)]]",[],[],[],0.9691118598,polite,0.9691118598
PAIK_EL_bot.docx,15,You,1,I would like to just do some,Creative,EL,Request,1,0.98,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,I would like to just do some,762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],"[[('like', 0, 2)]]",[],[],[],0.9848333001,polite,0.9848333001
PAIK_EL_bot.docx,15,ChatGPT,1,No problem—take your time.,Creative,EL,,0,0.97,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,No problem—take your time.,763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('your', 0, 4)]]",[],[],[],[],[],"[[('problem', 0, 1)]]",[],[],0.9720278382,polite,0.9720278382
PAIK_EL_bot.docx,15,ChatGPT,2,You’d like to just do some...,Creative,EL,,0,0.11,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,You’d like to just do some...,764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 0)]]",[],[],[],"[[('like', 0, 2)]]",[],[],[],0.1141135842,impolite,0.1141135842
PAIK_EL_bot.docx,15,ChatGPT,3,what?,Creative,EL,,0,0.00,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,what?,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('what', 0, 0)]]",[],[],[],[],[],0.004548127297,impolite,0.004548127297
PAIK_EL_bot.docx,15,ChatGPT,4,"Maybe relaxing, playing games, or something else?",Creative,EL,,0,0.38,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Maybe relaxing, playing games, or something else?",766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('maybe', 0, 0)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.3797176778,neutral,0.3797176778
PAIK_EL_bot.docx,16,You,1,Thank you.,Creative,EL,Answer,1,0.97,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Thank you.,767,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],"[[('thank', 0, 0)]]",[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('thank', 0, 0)]]",[],[],[],0.9693627954,polite,0.9693627954
PAIK_EL_bot.docx,16,ChatGPT,1,You're very welcome.,Creative,EL,,0,0.99,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,You're very welcome.,768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 0)]]",[],[],[],"[[('welcome', 0, 3)]]",[],[],[],0.9930071831,polite,0.9930071831
PAIK_EL_bot.docx,16,ChatGPT,2,Would you like help choosing an activity for your playdate?,Creative,EL,,0,0.92,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Would you like help choosing an activity for your playdate?,769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)], [('your', 0, 8)]]",[],[],[],[],"[[('like', 0, 2)]]",[],"[[('would', 0, 0)]]",[],0.9227073789,polite,0.9227073789
PAIK_EL_bot.docx,17,You,1,"Yes, please.",Creative,EL,Answer,1,0.97,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Yes, please.",770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[[('please', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.9745186567,polite,0.9745186567
PAIK_EL_bot.docx,17,ChatGPT,1,All right.,Creative,EL,,0,0.86,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,All right.,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('right', 0, 1)]]",[],[],[],0.8639968634,polite,0.8639968634
PAIK_EL_bot.docx,17,ChatGPT,2,"Do you feel like doing something indoors, like board games or crafts?",Creative,EL,,0,0.94,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Do you feel like doing something indoors, like board games or crafts?",772,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],"[[('feel', 0, 2)]]",[],"[[('you', 0, 1), ('feel', 0, 2)]]",[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('like', 0, 3)], [('like', 0, 8)]]",[],[],[],0.9433079958,polite,0.9433079958
PAIK_EL_bot.docx,17,ChatGPT,3,"Or would you rather play outside, maybe ride bikes or have a picnic?",Creative,EL,,0,0.83,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Or would you rather play outside, maybe ride bikes or have a picnic?",773,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[],[],"[[('rather', 0, 3)], [('maybe', 0, 7)]]",[],[],[],[],[],[],[],[],[],"[[('you', 0, 2)]]",[],[],[],"[[('or', 0, 0)]]",[],[],"[[('would', 0, 1)]]",[],0.8332973719,polite,0.8332973719
PAIK_EL_bot.docx,18,You,1,Now I'll just…,Creative,EL,Answer,0,0.07,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Now I'll just…,774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[],0.0702617541,impolite,0.0702617541
PAIK_EL_bot.docx,18,ChatGPT,1,Take your time.,Creative,EL,,0,0.71,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Take your time.,775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('your', 0, 1)]]",[],[],[],[],[],[],[],[],0.7148066163,polite,0.7148066163
PAIK_EL_bot.docx,18,ChatGPT,2,"If you're thinking something through, I'm here when you're ready to continue.",Creative,EL,,0,0.95,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"If you're thinking something through, I'm here when you're ready to continue.",776,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,[],[],"[[('thinking', 0, 3)]]",[],"[[('you', 0, 1), ('thinking', 0, 3)]]",[],[],[],[],[],"[[('i', 0, 7)]]",[],"[[('you', 0, 1)], [('you', 0, 11)]]",[],[],[],[],"[[('ready', 0, 13)]]",[],[],[],0.947232008,polite,0.947232008
PAIK_EL_bot.docx,18,ChatGPT,3,Are you imagining what the playdate could be like?,Creative,EL,,0,0.61,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Are you imagining what the playdate could be like?,777,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('like', 0, 8)]]",[],[],[],0.6115114093,neutral,0.6115114093
PAIK_EL_bot.docx,19,You,1,Like it more to be indoors and add some screens.,Creative,EL,Answer,0,0.88,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Like it more to be indoors and add some screens.,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 0)]]",[],[],[],0.8759675026,polite,0.8759675026
PAIK_EL_bot.docx,19,ChatGPT,1,Got it—you’d prefer something indoors with some screen time.,Creative,EL,,0,0.79,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Got it—you’d prefer something indoors with some screen time.,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('prefer', 0, 4)]]",[],[],[],0.7910273671,polite,0.7910273671
PAIK_EL_bot.docx,19,ChatGPT,2,"Maybe you could play a video game together, watch a movie, or even try a fun online game that you both like.",Creative,EL,,0,0.85,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Maybe you could play a video game together, watch a movie, or even try a fun online game that you both like.",780,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],"[[('maybe', 0, 0)]]",[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)], [('you', 0, 21)]]",[],[],[],[],"[[('fun', 0, 17)], [('like', 0, 23)]]",[],[],[],0.8518449664,polite,0.8518449664
PAIK_EL_bot.docx,19,ChatGPT,3,Would you rather something calm like a movie or more active like a multiplayer game?,Creative,EL,,0,0.59,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Would you rather something calm like a movie or more active like a multiplayer game?,781,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[],[],"[[('rather', 0, 2)]]",[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('calm', 0, 4)], [('like', 0, 5)], [('like', 0, 11)]]",[],"[[('would', 0, 0)]]",[],0.586990416,neutral,0.586990416
PAIK_EL_bot.docx,20,You,1,Both.,Creative,EL,Answer,0,0.43,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Both.,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.4279999733,neutral,0.4279999733
PAIK_EL_bot.docx,20,You,2,I like both.,Creative,EL,Answer,0,0.94,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,I like both.,783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],"[[('like', 0, 1)]]",[],[],[],0.9401817322,polite,0.9401817322
PAIK_EL_bot.docx,20,ChatGPT,1,That sounds like a great mix!,Creative,EL,,0,0.99,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,That sounds like a great mix!,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 2)], [('great', 0, 4)]]",[],[],[],0.9857134819,polite,0.9857134819
PAIK_EL_bot.docx,20,ChatGPT,2,"You could start with a movie and then switch to a game after, or the other way around.",Creative,EL,,0,0.72,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"You could start with a movie and then switch to a game after, or the other way around.",785,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[],[],"[[('around', 0, 18)]]",[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 0)]]",[],[],[],[],[],[],[],0.7233646512,polite,0.7233646512
PAIK_EL_bot.docx,20,ChatGPT,3,"Do you already have a movie or game in mind, or would you like some ideas?",Creative,EL,,0,0.99,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Do you already have a movie or game in mind, or would you like some ideas?",786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)], [('you', 0, 13)]]",[],[],[],[],"[[('like', 0, 14)]]",[],"[[('would', 0, 12)]]",[],0.9851440787,polite,0.9851440787
PAIK_EL_bot.docx,21,You,1,"I would like some ideas, please.",Creative,EL,Request,2,0.99,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"I would like some ideas, please.",787,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[[('please', 0, 6)]]",[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],"[[('like', 0, 2)]]",[],[],[],0.9885184169,polite,0.9885184169
PAIK_EL_bot.docx,21,ChatGPT,1,All right.,Creative,EL,,0,0.86,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,All right.,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('right', 0, 1)]]",[],[],[],0.8639968634,polite,0.8639968634
PAIK_EL_bot.docx,21,ChatGPT,2,"For movies, something like Paddington 2, The Mitchells vs.",Creative,EL,,0,0.51,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"For movies, something like Paddington 2, The Mitchells vs.",789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 4)]]",[],[],[],0.5145252943,neutral,0.5145252943
PAIK_EL_bot.docx,21,ChatGPT,3,"the Machines, or Luca might be fun.",Creative,EL,,0,0.45,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"the Machines, or Luca might be fun.",790,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],"[[('might', 0, 5)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('fun', 0, 7)]]",[],[],[],0.4467687905,neutral,0.4467687905
PAIK_EL_bot.docx,21,ChatGPT,4,"They’re funny, a bit adventurous, and not too long.",Creative,EL,,0,0.57,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"They’re funny, a bit adventurous, and not too long.",791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('adventurous', 0, 6)]]","[[('funny', 0, 2)]]",[],[],0.5669867992,neutral,0.5669867992
PAIK_EL_bot.docx,21,ChatGPT,5,"For games, if you both like to play together, something like Minecraft, Mario Kart, or Just Dance could be exciting.",Creative,EL,,0,0.93,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"For games, if you both like to play together, something like Minecraft, Mario Kart, or Just Dance could be exciting.",792,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 4)]]",[],[],[],[],"[[('like', 0, 6)], [('like', 0, 12)], [('exciting', 0, 23)]]",[],[],[],0.9312326312,polite,0.9312326312
PAIK_EL_bot.docx,21,ChatGPT,6,How do you feel about those options?,Creative,EL,,0,0.99,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,How do you feel about those options?,793,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,[],[],"[[('feel', 0, 3)]]",[],"[[('you', 0, 2), ('feel', 0, 3)]]",[],[],[],[],[],[],[],"[[('you', 0, 2)]]",[],[],"[[('how', 0, 0)]]",[],[],[],[],[],0.9890043139,polite,0.9890043139
PAIK_EL_bot.docx,22,You,1,Very good!,Creative,EL,Answer,0,0.90,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Very good!,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('good', 0, 1)]]",[],[],[],0.8989767432,polite,0.8989767432
PAIK_EL_bot.docx,22,ChatGPT,1,I’m glad to hear that!,Creative,EL,,0,1.00,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,I’m glad to hear that!,795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],"[[('glad', 0, 2)]]",[],[],[],0.9971849322,polite,0.9971849322
PAIK_EL_bot.docx,22,ChatGPT,2,Would you like help choosing snacks or planning how to invite your friend next?,Creative,EL,,0,0.92,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Would you like help choosing snacks or planning how to invite your friend next?,796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)], [('your', 0, 11)]]",[],[],[],[],"[[('like', 0, 2)]]",[],"[[('would', 0, 0)]]",[],0.9213280678,polite,0.9213280678
PAIK_EL_bot.docx,23,You,1,"Snacks, please!",Creative,EL,Answer,1,0.88,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Snacks, please!",797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[[('please', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.8785800934,polite,0.8785800934
PAIK_EL_bot.docx,23,ChatGPT,1,Lovely choice!,Creative,EL,,0,0.92,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Lovely choice!,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('lovely', 0, 0)]]",[],[],[],0.9208124876,polite,0.9208124876
PAIK_EL_bot.docx,23,ChatGPT,2,"For snacks, you might enjoy popcorn, fruit slices, or little sandwiches.",Creative,EL,,0,0.79,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"For snacks, you might enjoy popcorn, fruit slices, or little sandwiches.",799,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],"[[('might', 0, 4)]]",[],[],[],[],[],[],[],[],[],"[[('you', 0, 3)]]",[],[],[],[],"[[('enjoy', 0, 5)]]",[],[],[],0.7910462618,polite,0.7910462618
PAIK_EL_bot.docx,23,ChatGPT,3,"If you want something sweet, maybe some cookies or yogurt with toppings could be nice.",Creative,EL,,0,0.88,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"If you want something sweet, maybe some cookies or yogurt with toppings could be nice.",800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],"[[('maybe', 0, 6)]]",[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('sweet', 0, 4)], [('nice', 0, 15)]]",[],[],[],0.8840816617,polite,0.8840816617
PAIK_EL_bot.docx,23,ChatGPT,4,"Do you like preparing the snacks yourself, or would someone be helping you?",Creative,EL,,0,0.91,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,"Do you like preparing the snacks yourself, or would someone be helping you?",801,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)], [('yourself', 0, 6)], [('you', 0, 13)]]",[],[],[],[],"[[('like', 0, 2)], [('helping', 0, 12)]]",[],[],[],0.9079568386,polite,0.9079568386
PAIK_EL_bot.docx,24,You,1,Just buy them would be good.,Creative,EL,Answer,0,0.85,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,Just buy them would be good.,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('good', 0, 5)]]",[],[],[],0.8546149135,polite,0.8546149135
PAIK_EL_bot.docx,24,ChatGPT,1,That makes things easier!,Creative,EL,,0,0.99,5,2014,french / english,m,5/7/2025,Paco,Neuchâtel,11.06,T,English,LC,2,That makes things easier!,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('easier', 0, 3)]]",[],[],[],0.9926488996,polite,0.9926488996
